ID,APAAC1_A,APAAC1_C,APAAC1_D,APAAC1_E,APAAC1_F,APAAC1_G,APAAC1_H,APAAC1_I,APAAC1_K,APAAC1_L,APAAC1_M,APAAC1_N,APAAC1_P,APAAC1_Q,APAAC1_R,APAAC1_S,APAAC1_T,APAAC1_V,APAAC1_W,APAAC1_Y,APAAC1_HB_lam1,APAAC1_HL_lam1,APAAC1_SC_lam1
Seq_8005,21.8411,1.9856,25.8122,26.805,20.8483,27.7977,5.9567,22.8339,26.805,39.711,12.9061,32.7616,16.8772,18.8627,13.8989,16.8772,21.8411,19.8555,4.9639,5.9567,0.002,0.0005,0.0047
Seq_8006,10.9469,1.9904,11.9421,14.9276,4.9759,9.9518,6.9662,6.9662,5.9711,16.918,6.9662,6.9662,6.9662,5.9711,3.9807,8.9566,4.9759,3.9807,0.9952,3.9807,0.0005,0.0043,-0.0
Seq_8007,15.8492,3.9623,10.8963,10.8963,5.9434,15.8492,3.9623,13.868,14.8586,17.8303,2.9717,2.9717,6.934,3.9623,6.934,5.9434,11.8869,18.8209,0.0,3.9623,0.0024,-0.0017,0.0087
Seq_8008,38.0914,5.012,29.0698,31.0746,16.0385,28.0674,16.0385,26.0626,15.0361,34.0818,13.0313,13.0313,19.0457,19.0457,26.0626,27.065,31.0746,24.0577,8.0192,12.0289,-0.0023,-0.0013,0.0011
Seq_8009,13.9988,0.9999,6.9994,11.9989,2.9997,17.9984,2.9997,6.9994,0.9999,13.9988,4.9996,0.9999,8.9992,3.9996,16.9985,9.9991,10.999,12.9989,5.9995,4.9996,-0.0005,-0.0037,0.0042
Seq_8010,20.7661,2.9666,15.8218,6.922,7.9109,21.7549,3.9554,13.8441,10.8775,22.7438,4.9443,5.9332,6.922,11.8663,12.8552,14.8329,14.8329,16.8106,1.9777,8.8997,0.0027,0.0023,0.0061
Seq_8011,52.5819,5.9527,31.7476,30.7555,14.8817,32.7397,9.9211,31.7476,19.8422,42.6608,13.8896,15.8738,29.7633,7.9369,30.7555,20.8343,32.7397,41.6687,3.9684,10.9132,0.001,0.0003,0.0066
Seq_8012,34.0746,3.0066,31.068,13.0285,13.0285,18.0395,9.0197,17.0373,10.0219,22.0483,12.0263,7.0154,30.0658,6.0132,22.0483,7.0154,9.0197,18.0395,7.0154,5.011,-0.0035,0.0004,0.0008
Seq_8013,15.9113,0.0,8.9501,20.8835,3.9778,14.9168,10.939,15.9113,7.9556,19.8891,2.9834,11.9334,13.9224,7.9556,13.9224,11.9334,15.9113,16.9057,1.9889,13.9224,0.0022,0.0018,0.0016
Seq_8014,14.7634,0.0,9.8422,8.858,22.6372,17.716,7.8738,11.8107,17.716,30.5109,13.7791,4.9211,8.858,5.9053,9.8422,13.7791,17.716,16.7318,8.858,9.8422,0.0093,0.0031,0.0034
Seq_8015,85.3918,0.9929,87.3776,74.4696,59.5756,71.4908,15.8868,62.5544,143.9745,93.3352,13.901,117.1654,30.7808,59.5756,29.7878,87.3776,49.6464,64.5403,4.9646,24.8232,0.0012,0.0035,0.0023
Seq_8016,17.9547,6.9824,12.9673,7.9799,10.9723,35.9094,2.9925,14.9623,8.9774,25.9346,4.9874,24.9371,13.9648,11.9698,9.9748,41.8943,34.9119,33.9145,5.9849,13.9648,-0.0043,-0.0033,0.0101
Seq_8017,16.9445,5.9804,12.9576,7.9739,11.9608,36.8793,2.9902,14.9511,8.9706,26.9119,4.9837,24.9184,13.9543,11.9608,9.9674,40.8662,34.8858,33.8891,5.9804,13.9543,-0.0037,-0.003,0.01
Seq_8018,4.0549,0.0,2.0274,9.1234,4.0549,10.1371,3.0411,10.1371,10.1371,8.1097,1.0137,1.0137,4.0549,3.0411,18.2469,6.0823,9.1234,12.1646,0.0,2.0274,-0.0129,-0.003,0.0022
Seq_8019,11.0765,3.0209,13.0904,13.0904,13.0904,14.0973,3.0209,11.0765,12.0834,4.0278,7.0487,10.0695,8.0556,7.0487,7.0487,14.0973,15.1043,20.1391,2.0139,7.0487,-0.006,-0.0057,0.0047
Seq_8020,26.4937,3.925,10.7937,5.8875,23.55,24.5312,11.775,36.3062,9.8125,58.8749,14.7187,16.6812,21.5875,5.8875,7.85,21.5875,26.4937,17.6625,11.775,15.7,0.0102,0.0061,0.0024
Seq_8021,33.8373,2.9856,28.8613,15.9235,14.9282,24.8804,12.9378,14.9282,10.9474,19.9043,7.9617,10.9474,13.933,14.9282,18.9091,12.9378,21.8948,26.8708,1.9904,7.9617,0.0028,-0.0009,0.0028
Seq_8022,8.0438,5.0274,5.0274,13.0712,10.0548,6.0329,5.0274,12.0657,12.0657,30.1643,5.0274,13.0712,1.0055,12.0657,11.0602,11.0602,10.0548,5.0274,3.0164,10.0548,-0.0039,0.0027,-0.0043
Seq_8023,24.918,3.9869,16.9442,22.9245,9.9672,23.9213,7.9738,22.9245,22.9245,25.9147,10.9639,12.9573,8.9705,6.977,8.9705,8.9705,21.9278,17.9409,2.9902,6.977,-0.0015,0.0007,0.0042
Seq_8024,22.8429,2.9795,15.8907,24.8292,12.9112,18.8702,4.9658,27.8087,22.8429,27.8087,5.959,12.9112,14.8975,20.8565,13.9044,16.8839,23.836,25.8224,0.9932,10.9248,0.0022,0.002,0.0027
Seq_8025,22.9268,6.9777,17.9427,24.9205,19.9364,26.9141,9.9682,12.9586,17.9427,28.9078,8.9714,11.9618,22.9268,13.9555,18.9396,18.9396,30.9014,15.9491,6.9777,9.9682,-0.0008,0.0018,0.0022
Seq_8026,97.563,3.9822,52.7637,49.777,33.8484,81.6343,15.9286,56.7458,34.8439,88.6031,24.8885,47.7859,74.6655,31.8573,55.7503,66.7012,73.67,70.6834,9.9554,35.8395,-0.0021,-0.0003,0.0069
Seq_8027,12.9386,0.0,9.9528,11.9433,1.9906,12.9386,3.9811,9.9528,5.9717,10.948,4.9764,6.9669,8.9575,6.9669,8.9575,11.9433,5.9717,8.9575,1.9906,3.9811,0.0013,0.0017,0.0017
Seq_8028,49.7384,5.9686,17.9058,20.8901,16.9111,16.9111,13.9268,19.8954,9.9477,40.7855,5.9686,10.9424,22.8797,26.8587,18.9006,20.8901,20.8901,23.8744,4.9738,14.9215,0.0009,0.0001,0.0043
Seq_8029,10.6432,0.9676,1.9351,1.9351,17.4161,23.2215,0.0,23.2215,8.7081,26.1242,4.8378,6.7729,9.6756,4.8378,4.8378,8.7081,10.6432,11.6108,2.9027,3.8703,0.017,0.005,0.0104
Seq_8030,19.99,0.9995,3.998,10.9945,5.997,11.994,1.999,4.9975,6.9965,19.99,2.9985,4.9975,5.997,9.995,6.9965,5.997,10.9945,6.9965,1.999,1.999,-0.0007,0.0008,0.0004
Seq_8031,47.8648,9.9718,41.8817,29.9155,29.9155,59.831,12.9634,47.8648,34.9014,47.8648,6.9803,72.7944,28.9183,23.9324,23.9324,46.8676,56.8395,60.8282,7.9775,32.9071,-0.0014,-0.002,0.0062
Seq_8032,69.1245,6.0108,59.1064,59.1064,40.0721,61.11,28.0505,43.0776,41.074,61.11,20.0361,46.083,43.0776,28.0505,33.0595,40.0721,50.0902,50.0902,17.0307,31.0559,-0.0018,-0.0009,0.0009
Seq_8033,30.7854,1.9862,10.9238,17.8754,5.9585,26.8131,7.9446,23.8338,9.9308,27.8062,4.9654,8.9377,17.8754,14.8962,9.9308,14.8962,12.91,20.8546,0.0,6.9515,-0.0005,-0.0008,0.0082
Seq_8034,14.0398,6.0171,7.0199,10.0285,3.0085,9.0256,6.0171,11.0313,9.0256,8.0228,5.0142,12.0341,3.0085,5.0142,7.0199,4.0114,11.0313,12.0341,1.0028,7.0199,-0.0024,-0.001,0.0006
Seq_8035,44.736,5.9648,20.8768,25.8475,9.9413,44.736,7.9531,18.8885,9.9413,42.7478,10.9355,8.9472,13.9179,12.9237,29.824,25.8475,24.8534,24.8534,4.9707,7.9531,0.0005,0.0005,0.0048
Seq_8036,69.2659,2.9685,23.7483,18.8008,8.9056,37.6015,11.8742,17.8112,5.9371,37.6015,6.9266,9.8951,20.7798,14.8427,24.7378,25.7273,24.7378,37.6015,5.9371,2.9685,-0.0008,-0.003,0.0143
Seq_8037,25.7047,7.9091,33.6138,24.716,20.7615,9.8864,8.8978,21.7501,35.5911,38.557,8.8978,20.7615,21.7501,15.8183,24.716,28.6706,15.8183,18.7842,6.9205,14.8296,0.0039,0.0058,0.0016
Seq_8038,8.9808,1.9957,2.9936,8.9808,5.9872,3.9915,5.9872,6.9851,7.983,5.9872,3.9915,4.9893,6.9851,0.0,4.9893,12.9723,7.983,6.9851,1.9957,2.9936,0.0045,-0.0031,0.0008
Seq_8039,6.9594,0.0,7.9536,17.8955,4.971,13.9187,4.971,13.9187,14.9129,12.9245,2.9826,7.9536,4.971,4.971,7.9536,11.9303,9.942,13.9187,0.9942,4.971,0.0002,0.004,0.0017
Seq_8040,10.0528,0.0,9.0475,15.0791,4.0211,17.0897,3.0158,15.0791,10.0528,12.0633,2.0106,8.0422,6.0317,6.0317,6.0317,13.0686,11.058,15.0791,1.0053,6.0317,-0.0037,-0.0021,0.0005
Seq_8041,71.3681,3.9649,23.7894,33.7016,14.8683,41.6314,8.921,33.7016,25.7718,53.526,14.8683,24.7806,24.7806,25.7718,27.7542,30.7279,24.7806,31.7191,7.9298,17.842,0.0006,-0.0007,0.0088
Seq_8042,17.822,1.9802,28.7132,33.6638,17.822,37.6242,10.8912,33.6638,27.7231,38.6143,6.9308,19.8022,9.9011,23.7627,18.8121,23.7627,23.7627,20.7923,4.9506,14.8517,0.0019,0.0057,0.0023
Seq_8043,18.0159,0.0,14.0123,22.0194,17.015,18.0159,11.0097,14.0123,13.0115,18.0159,6.0053,10.0088,8.007,12.0106,8.007,8.007,14.0123,16.0141,0.0,7.0062,-0.0026,0.0005,0.0012
Seq_8044,1.9366,6.7781,9.683,9.683,3.8732,2.9049,1.9366,3.8732,6.7781,8.7147,2.9049,8.7147,4.8415,4.8415,7.7464,6.7781,7.7464,4.8415,0.0,4.8415,0.0143,0.0171,0.0003
Seq_8045,63.7388,2.9878,37.8449,14.9388,13.9429,52.7837,14.9388,21.9102,4.9796,35.8531,5.9755,16.9306,34.8571,14.9388,29.8775,24.898,46.8081,35.8531,20.9143,23.902,-0.0005,-0.0026,0.0072
Seq_8046,59.5756,1.0098,25.2439,53.5171,26.2536,39.3805,14.1366,12.1171,16.1561,63.6146,7.0683,7.0683,35.3414,15.1463,45.439,18.1756,17.1658,25.2439,11.1073,22.2146,-0.0041,-0.0021,-0.0036
Seq_8047,6.0317,0.0,8.0422,8.0422,2.0106,16.0845,1.0053,5.0264,7.037,9.0475,3.0158,2.0106,7.037,3.0158,5.0264,6.0317,6.0317,12.0634,3.0158,8.0422,-0.0042,-0.0044,0.0033
Seq_8048,32.9145,4.987,8.9767,13.9637,7.9793,31.917,3.9896,10.9715,10.9715,17.9533,3.9896,3.9896,20.9456,7.9793,20.9456,16.9559,9.9741,12.9663,0.9974,7.9793,-0.0059,-0.0007,0.0092
Seq_8049,12.8567,0.989,10.8788,21.7575,4.9449,9.8898,7.9118,11.8677,20.7686,27.6914,5.9339,5.9339,5.9339,10.8788,7.9118,9.8898,9.8898,15.8237,0.0,12.8567,0.0011,0.0059,0.004
Seq_8050,35.5536,1.9752,15.8016,17.7768,13.8264,25.6776,6.9132,13.8264,24.69,26.6652,9.876,7.9008,14.814,17.7768,16.7892,22.7148,20.7396,24.69,1.9752,6.9132,0.0041,0.0041,0.0042
Seq_8051,25.8555,3.9778,8.95,14.9166,7.9555,13.9222,3.9778,5.9667,16.9055,14.9166,8.95,3.9778,8.95,11.9333,6.9611,13.9222,8.95,7.9555,0.9944,7.9555,-0.0011,0.0003,0.0064
Seq_8052,22.7415,4.9438,11.8651,13.8427,6.9213,14.8314,7.9101,17.7977,7.9101,30.6516,2.9663,8.8989,10.8764,12.8539,15.8202,14.8314,12.8539,8.8989,3.955,5.9326,0.0053,0.0032,0.0028
Seq_8053,33.0195,3.0018,23.0136,21.0124,19.0112,26.0154,14.0083,29.0172,15.0089,33.0195,12.0071,19.0112,27.016,23.0136,16.0095,18.0106,26.0154,21.0124,7.0041,14.0083,-0.0042,-0.0028,0.0064
Seq_8054,52.2432,1.9714,12.8144,8.8715,3.9429,25.6287,4.9286,4.9286,5.9143,20.7001,4.9286,0.0,6.9,1.9714,10.8429,11.8286,10.8429,29.5716,0.0,0.9857,-0.005,-0.0066,0.0259
Seq_8055,36.4691,14.7848,35.4834,37.4547,15.7704,45.34,22.67,37.4547,38.4404,61.1104,17.7417,18.7274,30.5552,39.426,36.4691,42.383,26.6126,30.5552,9.8565,17.7417,0.0046,0.0048,0.0049
Seq_8056,37.9873,4.9983,43.9853,33.9886,28.9903,45.9846,18.9936,17.994,12.9956,60.9796,11.996,21.9926,38.9869,16.9943,38.9869,24.9916,28.9903,30.9896,12.9956,25.9913,-0.0021,0.0001,0.0023
Seq_8057,69.2459,6.0214,37.1318,38.1354,12.0428,41.1461,15.0534,29.1033,27.0962,63.2245,18.0641,19.0677,26.0926,35.1247,25.0891,25.0891,41.1461,54.1924,6.0214,13.0463,-0.0048,-0.0032,0.0045
Seq_8058,47.7089,9.9393,24.8484,15.903,11.9272,28.8241,11.9272,26.8362,12.9212,32.7998,3.9757,8.9454,10.9333,18.8848,17.8908,20.8726,22.8605,19.8787,5.9636,5.9636,0.0014,-0.0018,0.0064
Seq_8059,23.744,0.9893,13.8507,10.8827,4.9467,25.7227,3.9573,19.7867,12.8614,15.8294,6.9253,6.9253,7.9147,7.9147,5.936,9.8934,10.8827,23.744,0.9893,2.968,0.0004,-0.0022,0.0124
Seq_8060,22.6543,2.9549,14.7745,15.7595,4.9248,23.6392,1.9699,19.6994,14.7745,12.8046,5.9098,6.8948,6.8948,3.9399,5.9098,8.8647,12.8046,23.6392,0.985,4.9248,0.0007,0.001,0.0133
Seq_8061,32.135,2.0084,27.1139,23.097,14.0591,27.1139,7.0295,22.0928,16.0675,31.1308,18.0759,5.0211,16.0675,18.0759,23.097,13.0548,20.0844,16.0675,5.0211,16.0675,-0.0035,-0.0006,-0.0002
Seq_8062,34.7818,3.9751,17.8878,12.9189,10.9314,24.8441,6.9564,12.9189,7.9501,22.8566,9.9377,10.9314,5.9626,7.9501,16.894,13.9127,14.9065,19.8753,1.9875,6.9564,-0.0022,-0.0031,0.0115
Seq_8063,12.0506,2.0084,4.0169,23.097,13.0548,8.0337,9.038,12.0506,14.059,16.0675,6.0253,11.0464,4.0169,9.038,6.0253,8.0337,17.0717,12.0506,0.0,6.0253,-0.0048,-0.0046,0.0052
Seq_8064,44.9257,1.9967,23.9604,28.9521,7.9868,38.9356,9.9835,13.9769,4.9917,42.929,8.9851,5.9901,30.9488,10.9818,44.9257,10.9818,27.9538,31.9472,7.9868,6.9884,-0.0011,0.0006,0.0022
Seq_8065,53.5257,4.9561,10.9034,20.8155,7.9297,23.7892,3.9649,8.9209,13.877,25.7716,10.9034,8.9209,16.8507,15.8595,7.9297,13.877,15.8595,30.7277,3.9649,6.9385,-0.0009,-0.0022,0.0119
Seq_8066,11.1041,2.0189,23.2176,17.1608,12.1135,14.1324,10.0946,20.1892,21.1987,24.227,9.0851,20.1892,8.0757,15.1419,10.0946,11.1041,14.1324,18.1703,9.0851,11.1041,-0.0042,-0.0036,-0.0016
Seq_8067,15.9531,2.9912,19.9414,15.9531,17.9473,12.9619,9.9707,18.9444,15.9531,23.9297,5.9824,16.9502,11.9649,8.9736,5.9824,15.9531,11.9649,26.9209,1.9941,10.9678,-0.0017,-0.001,0.0057
Seq_8068,67.9691,1.9991,33.9846,34.9841,27.9873,57.9737,16.9923,35.9836,42.9805,62.9714,10.995,30.9859,37.9827,22.9896,21.99,56.9741,36.9832,41.9809,8.9959,25.9882,-0.0021,-0.0035,0.006
Seq_8069,26.7879,0.9921,9.9214,12.8979,10.9136,10.9136,2.9764,15.8743,13.89,24.8036,4.9607,2.9764,8.9293,9.9214,11.9057,10.9136,10.9136,10.9136,2.9764,5.9529,0.0005,0.0027,0.0047
Seq_8070,56.2879,2.9625,26.6627,29.6252,16.7876,53.3254,10.8626,22.7127,12.8376,41.4753,7.9001,9.8751,23.7002,15.8001,28.6377,16.7876,25.6752,42.4628,3.95,8.8876,0.0025,0.0005,0.0095
Seq_8071,59.4876,3.9658,22.8036,30.7353,11.8975,53.5389,8.9231,28.7523,33.7096,34.7011,11.8975,13.8804,13.8804,11.8975,13.8804,21.8121,31.7267,54.5303,2.9744,8.9231,0.0009,-0.0017,0.0094
Seq_8072,41.59,5.9414,24.756,19.8048,16.8341,30.6974,11.8829,20.795,11.8829,45.551,7.9219,16.8341,19.8048,18.8145,19.8048,21.7852,21.7852,33.6681,0.0,12.8731,0.0027,0.0005,0.0066
Seq_8073,31.6784,5.9397,38.608,24.7487,18.809,25.7387,6.9296,13.8593,8.9095,43.5577,18.809,12.8693,22.7688,8.9095,33.6583,16.8291,25.7387,29.6985,3.9598,4.9497,0.002,0.0022,0.0059
Seq_8074,47.0083,5.0009,53.0094,39.0069,19.0034,42.0075,17.003,24.0043,24.0043,46.0082,20.0036,16.0028,32.0057,14.0025,43.0076,24.0043,22.0039,31.0055,10.0018,24.0043,-0.0003,0.0032,-0.0031
Seq_8075,40.7484,6.957,28.822,31.8036,14.9079,29.8159,10.9325,10.9325,8.9448,33.7913,10.9325,6.957,16.8957,9.9386,40.7484,23.8527,22.8589,32.7975,3.9755,10.9325,0.0007,0.0013,0.0041
Seq_8076,33.0042,7.0009,13.0017,16.0021,5.0006,18.0023,2.0003,6.0008,8.001,47.006,4.0005,4.0005,18.0023,12.0015,25.0032,10.0013,10.0013,15.0019,4.0005,5.0006,-0.0042,-0.0011,0.0052
Seq_8077,35.7592,1.9866,14.8997,20.8596,0.9933,21.8529,4.9666,27.8127,17.8796,28.8061,6.9532,15.893,13.9064,10.9264,8.9398,10.9264,20.8596,19.8662,3.9732,6.9532,-0.0013,-0.0016,0.0096
Seq_8078,22.9615,2.995,15.9732,9.9833,9.9833,27.9532,1.9967,15.9732,13.9766,13.9766,6.9883,10.9816,4.9916,9.9833,11.9799,14.9749,18.9682,22.9615,4.9916,2.995,0.0001,-0.002,0.0036
Seq_8079,0.9688,0.0,0.0,1.9377,3.8753,0.9688,0.0,0.9688,0.0,6.7818,0.9688,5.813,0.9688,1.9377,0.9688,2.9065,1.9377,2.9065,0.9688,1.9377,0.0194,0.0118,-0.0
Seq_8080,16.9757,6.99,19.9714,27.9599,11.9828,27.9599,8.9871,22.9671,22.9671,23.9657,3.9943,7.9886,14.9785,5.9914,10.9843,19.9714,22.9671,16.9757,5.9914,14.9785,-0.0016,0.0009,0.0022
Seq_8081,26.7307,3.9601,9.9002,14.8504,7.9202,16.8304,4.9501,4.9501,12.8703,15.8404,10.8903,3.9601,8.9102,9.9002,5.9401,12.8703,10.8903,5.9401,0.99,7.9202,0.0005,0.0021,0.0074
Seq_8082,10.9272,1.9868,8.9405,8.9405,6.9537,11.9206,3.9735,7.9471,3.9735,7.9471,4.9669,5.9603,4.9669,4.9669,5.9603,10.9272,11.9206,9.9338,2.9802,1.9868,0.0003,0.0031,0.0032
Seq_8083,40.4967,0.0,17.779,26.6685,3.9509,26.6685,6.9141,12.8404,9.8772,33.5826,10.865,1.9754,10.865,9.8772,30.6194,13.8281,21.7299,37.5335,3.9509,1.9754,0.0021,0.0013,0.0089
Seq_8084,49.4309,9.8862,45.4764,45.4764,17.7951,47.4536,13.8406,26.6927,34.6016,66.2374,14.8293,25.704,24.7154,28.6699,39.5447,28.6699,29.6585,51.4081,7.9089,14.8293,0.0027,0.0043,0.0044
Seq_8085,39.9957,0.9999,20.9977,18.998,22.9975,36.996,3.9996,16.9982,25.9972,37.9959,11.9987,16.9982,13.9985,16.9982,14.9984,24.9973,28.9969,28.9969,7.9991,7.9991,-0.0034,0.0002,0.0032
Seq_8086,28.1175,1.9391,31.9958,63.022,12.6044,30.0567,9.6957,16.4827,81.4439,21.3305,10.6653,26.1784,26.1784,29.0871,26.1784,33.9349,32.9654,26.1784,1.9391,3.8783,0.0104,0.0184,0.0016
Seq_8087,47.7781,3.9815,24.8844,90.5792,22.8937,50.7642,11.9445,16.9214,36.8289,92.57,6.9676,12.9399,33.8428,8.9584,71.6671,23.889,26.8752,55.7411,4.9769,21.8983,-0.0014,0.0036,0.0025
Seq_8088,25.0233,2.0019,9.0084,23.0215,6.0056,15.014,6.0056,27.0252,16.0149,31.0289,7.0065,5.0047,6.0056,14.0131,17.0159,22.0205,11.0103,18.0168,5.0047,9.0084,-0.0031,-0.0034,0.0055
Seq_8089,41.9011,6.9835,23.9435,19.9529,12.9694,30.927,3.9906,20.9506,10.9741,25.9388,9.9765,11.9717,8.9788,11.9717,20.9506,15.9623,16.96,20.9506,0.9976,11.9717,-0.003,-0.0007,0.0061
Seq_8090,29.2873,7.0693,36.3566,53.525,33.3269,48.4755,13.1288,29.2873,35.3467,66.6538,15.1486,24.2377,30.2972,22.2179,28.2774,26.2575,29.2873,24.2377,14.1387,34.3368,-0.0063,-0.0016,-0.002
Seq_8091,22.5543,3.9225,7.845,4.9031,2.9419,12.7481,0.9806,3.9225,3.9225,11.7674,0.9806,1.9612,8.8256,3.9225,8.8256,6.8643,12.7481,3.9225,1.9612,0.9806,0.0018,0.0041,0.0134
Seq_8092,41.0306,0.0,28.0209,41.0306,17.0127,43.0321,12.0089,34.0253,20.0149,40.0298,14.0104,11.0082,23.0171,21.0157,27.0201,17.0127,29.0216,43.0321,0.0,12.0089,-0.0041,-0.0016,0.005
Seq_8093,19.9374,6.9781,5.9812,7.975,1.9937,16.9468,6.9781,7.975,1.9937,18.9406,2.9906,8.9718,11.9625,6.9781,17.9437,11.9625,6.9781,14.9531,5.9812,7.975,0.0007,0.0007,0.0018
Seq_8094,31.0277,3.0027,15.0134,15.0134,9.008,19.017,13.0116,13.0116,6.0054,25.0223,9.008,1.0009,11.0098,5.0045,11.0098,13.0116,26.0232,18.0161,3.0027,3.0027,-0.0033,-0.0068,0.0092
Seq_8095,57.6047,10.1061,30.3183,33.3501,19.2016,27.2865,18.191,26.2758,40.4244,28.2971,13.1379,19.2016,26.2758,26.2758,21.2228,18.191,26.2758,20.2122,10.1061,11.1167,-0.0064,-0.0026,-0.0017
Seq_8096,115.112,20.0195,75.0731,97.0945,62.0604,111.1081,29.0283,99.0964,104.1013,131.1276,40.039,73.0711,71.0692,49.0477,57.0555,101.0984,91.0887,122.1189,15.0146,38.037,-0.0019,-0.002,0.003
Seq_8097,28.5651,0.985,12.8051,17.7301,4.925,21.6701,1.97,19.7001,13.7901,10.835,6.895,5.91,6.895,9.85,11.8201,10.835,11.8201,16.7451,0.0,4.925,-0.0009,0.0049,0.011000000000000001
Seq_8098,37.4253,0.9849,11.8185,16.7429,11.8185,25.6068,5.9093,3.9395,3.9395,26.5917,5.9093,0.9849,18.7126,1.9698,11.8185,7.879,8.8639,11.8185,1.9698,1.9698,0.0066,0.0065,0.0021
Seq_8099,42.5804,4.9512,20.7951,20.7951,11.8829,34.6584,10.8927,13.8634,12.8731,49.5121,5.9414,14.8536,16.8341,13.8634,22.7755,21.7853,20.7951,30.6975,1.9805,9.9024,0.0022,0.0006,0.0069
Seq_8100,60.158,6.0158,32.0843,38.1001,21.0553,34.0895,15.0395,14.0369,8.0211,58.1527,18.0474,10.0263,34.0895,10.0263,60.158,18.0474,19.05,25.0658,13.0342,15.0395,-0.0032,-0.0008,0.0013
Seq_8101,33.8306,0.995,16.9153,18.9054,18.9054,13.9303,2.9851,15.9203,29.8506,30.8456,8.9552,19.9004,12.9352,20.8954,9.9502,24.8755,14.9253,25.8705,4.9751,7.9602,0.001,0.0016,0.0024
Seq_8102,18.6398,7.8483,9.8104,5.8863,11.7725,28.4503,2.9431,6.8673,0.981,27.4692,3.9242,12.7536,15.6967,13.7346,23.545,19.6209,14.7156,17.6588,1.9621,1.9621,0.0057,0.0028,0.0105
Seq_8103,20.3019,6.0906,20.3019,25.3774,18.2717,16.2416,8.1208,14.2114,16.2416,24.3623,11.1661,8.1208,15.2265,9.1359,20.3019,16.2416,22.3321,17.2567,3.0453,13.1963,-0.006999999999999999,-0.0048,-0.0033
Seq_8104,17.9,1.9889,6.9611,8.95,2.9833,5.9667,4.9722,3.9778,13.9222,9.9444,1.9889,5.9667,2.9833,0.9944,2.9833,9.9444,3.9778,5.9667,0.9944,2.9833,-0.0025,0.0036,0.0044
Seq_8105,43.7784,3.8914,9.7285,11.6742,21.4028,42.8055,5.8371,45.7241,13.6199,60.3169,10.7014,9.7285,21.4028,4.8643,9.7285,22.3756,25.2942,41.8327,3.8914,8.7557,0.013000000000000001,0.0047,0.0094
Seq_8106,55.9161,3.994,36.9446,27.9581,7.988,35.9461,8.9865,21.9671,16.9745,41.9371,14.9775,9.985,21.9671,9.985,36.9446,22.9656,28.9566,57.9132,2.9955,5.991,-0.0017,0.0,0.0031
Seq_8107,55.4532,5.9414,23.7657,19.8047,16.834,34.6583,14.8535,11.8828,3.9609,40.5997,6.9317,6.9317,24.7559,16.834,30.6973,19.8047,6.9317,23.7657,2.9707,8.9121,-0.0004,0.0009,0.0093
Seq_8108,18.7884,3.9555,18.7884,25.7105,7.9109,9.8886,6.922,6.922,1.9777,19.7773,2.9666,4.9443,14.833,0.9889,15.8218,12.8552,14.833,31.6436,2.9666,8.8998,0.0022,0.0003,0.0087
Seq_8109,29.1296,2.0089,22.0983,20.0894,13.0581,26.1162,6.0268,13.0581,12.0536,30.1341,8.0358,7.0313,11.0492,17.076,27.1207,16.0715,18.0805,28.1252,6.0268,12.0536,-0.0027,-0.003,0.0013
Seq_8110,59.9295,2.9965,30.9636,29.9648,14.9824,32.9612,6.9918,11.9859,6.9918,46.9448,3.9953,8.9894,23.9718,14.9824,38.9542,25.9695,28.9659,38.9542,7.9906,16.98,0.0017,-0.0028,0.0023
Seq_8111,21.8788,0.9945,33.8126,32.8181,10.9394,29.8347,7.9559,22.8732,41.7685,32.8181,7.9559,22.8732,20.8843,15.9118,7.9559,33.8126,52.7079,35.8016,10.9394,18.8953,-0.0004,0.0025,0.0034
Seq_8112,26.002,4.0003,13.001,13.001,13.001,17.0013,10.0008,14.0011,7.0005,35.0027,11.0008,7.0005,16.0012,14.0011,20.0015,25.0019,20.0015,14.0011,5.0004,7.0005,-0.0021,-0.0026,0.0046
Seq_8113,38.8194,1.9907,35.8332,35.8332,24.8842,52.7545,9.9537,27.8703,18.912,45.7869,21.8981,21.8981,34.8379,18.912,28.8657,21.8981,20.9027,32.8471,8.9583,19.9074,0.0005,0.0011,0.003
Seq_8114,8.9297,3.9687,7.9375,10.914,5.9531,7.9375,7.9375,4.9609,6.9453,12.8984,7.9375,5.9531,7.9375,4.9609,12.8984,6.9453,7.9375,14.8828,2.9766,0.9922,0.0029,0.0051,-0.0002
Seq_8115,82.4889,20.8707,48.6983,59.6305,58.6367,89.4458,22.8584,46.7106,39.7537,122.2426,19.8768,45.7167,56.649,68.5751,58.6367,107.335,72.5505,89.4458,14.9076,30.8091,0.0002,-0.0005,0.0065
Seq_8116,21.0192,7.0064,16.0146,28.0256,32.0293,18.0165,8.0073,44.0403,49.0449,41.0375,6.0055,41.0375,16.0146,13.0119,10.0092,20.0183,15.0137,14.0128,1.0009,30.0275,-0.0001,-0.0015,0.0007
Seq_8117,33.8425,0.0,16.9212,15.9259,0.0,17.9166,4.9768,8.9583,7.9629,26.8749,3.9815,0.9954,18.912,6.9676,17.9166,11.9444,19.9073,26.8749,6.9676,0.9954,-0.0017,-0.0021,0.0084
Seq_8118,93.7311,5.9199,33.5459,23.6794,9.8664,51.3055,11.8397,5.9199,4.9332,50.3188,3.9466,6.9065,30.5859,3.9466,44.399,20.7195,37.4925,48.3455,0.9866,8.8798,-0.0006,-0.0011,0.015
