ID,PAAC1_A,PAAC1_C,PAAC1_D,PAAC1_E,PAAC1_F,PAAC1_G,PAAC1_H,PAAC1_I,PAAC1_K,PAAC1_L,PAAC1_M,PAAC1_N,PAAC1_P,PAAC1_Q,PAAC1_R,PAAC1_S,PAAC1_T,PAAC1_V,PAAC1_W,PAAC1_Y,PAAC1_lam1
Seq_8107,50.8905,5.4526,21.8102,18.1752,15.4489,31.8066,13.6314,10.9051,3.635,37.2591,6.3613,6.3613,22.719,15.4489,28.1715,18.1752,6.3613,21.8102,2.7263,8.1788,0.0912
Seq_8108,17.3559,3.6539,17.3559,23.7502,7.3078,9.1347,6.3943,6.3943,1.8269,18.2694,2.7404,4.5673,13.702,0.9135,14.6155,11.8751,13.702,29.231,2.7404,8.2212,0.0865
Seq_8109,25.9991,1.793,19.7235,17.9304,11.6548,23.3096,5.3791,11.6548,10.7583,26.8956,7.1722,6.2757,9.8617,15.2409,24.2061,14.3443,16.1374,25.1026,5.3791,10.7583,0.1035
Seq_8110,54.0675,2.7034,27.9349,27.0337,13.5169,29.7371,6.3079,10.8135,6.3079,42.3529,3.6045,8.1101,21.627,13.5169,35.1439,23.4292,26.1326,35.1439,7.209,15.3191,0.0989
Seq_8111,20.2122,0.9187,31.237,30.3183,10.1061,27.5621,7.3499,21.1309,38.5869,30.3183,7.3499,21.1309,19.2934,14.6998,7.3499,31.237,48.693,33.0745,10.1061,17.456,0.0813
Seq_8112,23.6965,3.6456,11.8482,11.8482,11.8482,15.4938,9.114,12.7596,6.3798,31.8991,10.0254,6.3798,14.5824,12.7596,18.2281,22.7851,18.2281,12.7596,4.557,6.3798,0.0886
Seq_8113,35.4204,1.8164,32.6958,32.6958,22.7054,48.1355,9.0822,25.4301,17.2561,41.778,19.9808,19.9808,31.7876,17.2561,26.3383,19.9808,19.0725,29.9711,8.1739,18.1643,0.0918
Seq_8114,8.1846,3.6376,7.2752,10.0034,5.4564,7.2752,7.2752,4.547,6.3658,11.8222,7.2752,5.4564,7.2752,4.547,11.8222,6.3658,7.2752,13.641,2.7282,0.9094,0.0906
Seq_8115,76.1471,19.2661,44.9543,55.0461,54.1287,82.5691,21.101,43.1194,36.6974,112.8445,18.3487,42.202,52.2938,63.303,54.1287,99.083,66.9727,82.5691,13.7615,28.4405,0.0826
Seq_8116,19.1437,6.3812,14.5857,25.5249,29.1713,16.4089,7.2928,40.1106,44.6686,37.3758,5.4696,37.3758,14.5857,11.8509,9.116,18.2321,13.6741,12.7625,0.9116,27.3481,0.0884
Seq_8117,30.8261,0.0,15.4131,14.5064,0.0,16.3197,4.5333,8.1599,7.2532,24.4796,3.6266,0.9067,17.2264,6.3466,16.3197,10.8798,18.133,24.4796,6.3466,0.9067,0.0933
Seq_8118,86.3857,5.4559,30.917,21.8238,9.0932,47.2848,10.9119,5.4559,4.5466,46.3755,3.6373,6.3653,28.189,3.6373,40.9195,19.0958,34.5543,44.5568,0.9093,8.1839,0.0907
Seq_8119,29.7535,2.7049,24.3438,37.8681,25.2454,37.8681,7.213,42.3762,19.8357,33.36,12.6227,18.0324,12.6227,15.3276,36.0648,39.6713,29.7535,29.7535,2.7049,10.8194,0.0984
Seq_8120,30.7258,4.5185,10.8444,18.074,8.1333,13.5555,9.037,9.037,10.8444,14.4592,7.2296,5.4222,11.7481,11.7481,16.2666,11.7481,8.1333,17.1703,4.5185,9.9407,0.0963
Seq_8121,18.2202,7.2881,19.1312,19.1312,12.7541,15.4871,10.9321,17.3091,19.1312,24.5972,7.2881,13.6651,18.2202,6.3771,12.7541,11.8431,15.4871,21.8642,1.822,10.9321,0.08900000000000001
Seq_8122,20.6018,0.8957,7.1659,16.1232,7.1659,8.9573,2.6872,9.853,6.2701,16.1232,1.7915,3.5829,12.5402,4.4787,13.436,8.9573,8.0616,17.0189,4.4787,2.6872,0.1043
Seq_8123,12.004,8.3105,6.4637,19.3911,15.6975,5.5403,5.5403,9.2338,15.6975,16.6209,4.6169,12.004,10.1572,10.1572,8.3105,23.0846,12.9274,11.0806,7.3871,4.6169,0.0766
Seq_8124,36.4924,0.0,19.1585,22.8077,14.5969,41.0539,11.86,17.3339,7.2985,50.177,9.1231,18.2462,20.9831,14.5969,24.6323,27.3693,23.72,34.6677,1.8246,10.9477,0.0877
Seq_8125,8.1802,6.3623,16.3603,13.6336,8.1802,15.4514,3.6356,16.3603,9.998,19.996,3.6356,5.4534,7.2713,8.1802,14.5425,12.7247,9.0891,13.6336,2.7267,7.2713,0.0911
Seq_8126,43.884,17.3707,44.7982,82.2824,28.3417,22.8562,21.0277,14.628,70.3972,65.8259,14.628,35.6557,30.1702,48.4552,26.5132,40.227,42.9697,46.6267,5.4855,19.1992,0.0858
Seq_8127,38.8462,6.4744,28.6722,9.2491,12.9487,42.5458,6.4744,24.0476,21.2729,16.6484,4.6245,29.5971,14.7985,10.174,5.5495,26.8224,39.7711,24.9725,2.7747,6.4744,0.0751
Seq_8128,46.9372,2.7079,15.3449,22.566,13.5396,35.2029,5.4158,18.9554,6.3185,27.0792,6.3185,5.4158,16.2475,9.929,25.2739,18.0528,16.2475,23.4686,6.3185,10.8317,0.0974
Seq_8129,23.892,24.8109,23.892,30.3244,44.1083,33.0812,16.5406,58.811,36.7569,87.2976,18.3785,43.1894,34.0001,27.5677,24.8109,54.2164,33.0812,38.5947,11.0271,31.2434,0.0811
Seq_8130,38.8495,5.4209,28.0078,36.1391,15.3591,28.0078,9.0348,28.9113,26.2009,32.5252,12.6487,16.2626,19.8765,9.9383,26.2009,24.3939,19.8765,23.4904,9.9383,13.5522,0.0965
Seq_8131,32.67,3.63,18.15,28.1325,20.8725,21.78,13.6125,9.9825,13.6125,29.04,9.075,9.9825,26.3175,13.6125,22.6875,22.6875,23.595,33.5775,8.1675,9.075,0.0925
Seq_8132,13.6184,0.0,9.9869,10.8947,6.3553,9.079,0.9079,6.3553,5.4474,13.6184,4.5395,3.6316,6.3553,3.6316,6.3553,9.079,9.9869,8.1711,1.8158,5.4474,0.0921
Seq_8133,9.0576,4.5288,1.8115,8.1518,3.623,2.7173,1.8115,5.4345,9.0576,10.8691,0.9058,2.7173,4.5288,1.8115,5.4345,6.3403,2.7173,6.3403,0.9058,0.9058,0.0942
Seq_8134,48.6356,1.8013,33.3244,21.6158,7.2053,28.8211,14.4105,9.0066,4.5033,35.1257,10.8079,10.8079,15.3112,7.2053,28.8211,22.5165,19.8145,28.8211,5.404,6.3046,0.0993
Seq_8135,19.4303,5.5515,11.1031,7.402,9.2525,21.2809,0.9253,8.3273,2.7758,18.5051,4.6263,12.9536,11.1031,14.8041,7.402,16.6546,14.8041,8.3273,5.5515,10.1778,0.0747
Seq_8136,11.9379,1.8366,3.6732,7.3464,1.8366,11.0196,4.5915,8.2647,10.1013,12.8562,6.4281,5.5098,2.7549,2.7549,4.5915,6.4281,15.6111,10.1013,0.0,0.9183,0.0817
Seq_8137,4.713,0.0,0.0,0.9426,3.7704,0.9426,0.9426,3.7704,0.0,1.8852,1.8852,1.8852,3.7704,2.8278,1.8852,1.8852,4.713,4.713,0.9426,0.9426,0.0574
Seq_8138,13.5666,4.5222,18.0888,13.5666,9.9489,19.8977,11.7577,14.4711,5.4267,18.9933,7.2355,8.14,18.0888,4.5222,18.0888,15.3755,12.6622,18.9933,1.8089,10.8533,0.0956
Seq_8139,68.1109,3.6326,53.5806,59.0295,30.877,57.2132,29.9688,40.8666,39.0503,55.3969,14.5303,38.1421,36.3258,19.0711,29.9688,37.234,43.591,44.4991,17.2548,29.9688,0.0919
Seq_8140,27.1087,3.6145,13.5543,20.7833,13.5543,37.0485,0.9036,13.5543,16.2652,30.7231,9.0362,10.8435,15.3616,10.8435,17.1688,12.6507,9.9398,26.205,1.8072,10.8435,0.0964
Seq_8141,31.6208,9.0345,24.3932,28.9105,23.4897,41.5588,13.5518,17.1656,16.2621,33.4277,10.8414,17.1656,17.1656,10.8414,32.5243,29.8139,33.4277,29.8139,12.6483,13.5518,0.0965
Seq_8142,36.4994,17.3372,45.6242,52.0116,36.4994,42.8868,26.462,41.9743,45.6242,68.4363,20.9871,46.5367,54.749,50.1866,51.0991,64.7864,46.5367,56.574,8.2124,31.9369,0.0875
Seq_8143,33.4437,2.7116,14.4621,8.1349,9.0388,18.0777,4.5194,10.8466,3.6155,21.6932,3.6155,2.7116,10.8466,9.0388,19.8854,10.8466,12.6544,11.7505,2.7116,2.7116,0.0961
Seq_8144,37.5857,18.3345,49.5031,50.4198,32.0853,44.0027,31.1686,40.3358,45.8362,75.1713,21.0846,39.4191,42.1693,45.8362,47.6696,71.5044,46.7529,58.6703,9.1672,30.2519,0.0833
Seq_8145,19.9819,9.0827,29.9728,46.3216,17.2571,38.1472,18.1653,24.5232,39.9637,39.9637,11.8075,24.5232,22.7067,29.0645,34.5141,31.7893,34.5141,42.6885,6.3579,20.8901,0.0917
Seq_8146,20.8966,9.0855,29.982,46.3358,17.2624,38.1589,18.1709,24.5307,40.8846,39.976,12.7196,24.5307,22.7136,29.0735,33.6162,31.7991,34.5247,40.8846,6.3598,20.8966,0.0915
Seq_8147,10.2164,6.5013,7.4301,11.1451,4.6438,2.7863,2.7863,1.8575,7.4301,7.4301,5.5726,5.5726,5.5726,2.7863,4.6438,5.5726,8.3588,5.5726,0.9288,2.7863,0.0712
Seq_8148,35.8122,4.5913,24.7931,20.2017,17.447,24.7931,11.9374,22.9565,27.5478,40.4035,11.9374,16.5287,19.2835,11.9374,16.5287,49.5861,24.7931,33.9757,2.7548,8.2644,0.0817
Seq_8149,184.5897,8.1838,74.5633,86.3844,31.8258,121.8474,30.9165,32.7351,15.4583,117.3009,18.1862,16.3676,79.1099,40.9189,86.3844,73.654,65.4703,101.8426,20.0048,18.1862,0.0907
Seq_8150,14.6216,0.0,7.3108,7.3108,25.5877,28.3293,4.5692,21.9323,2.7415,29.2431,10.9662,8.2246,17.3631,10.9662,16.4493,13.7077,7.3108,20.1047,7.3108,11.88,0.0862
Seq_8151,10.8569,0.9047,9.0474,6.3332,4.5237,3.619,0.9047,9.0474,5.4285,7.2379,0.9047,1.8095,2.7142,1.8095,2.7142,2.7142,8.1427,3.619,0.9047,0.9047,0.0953
Seq_8152,22.8837,4.5767,32.9525,42.1059,11.8995,40.2752,12.8148,17.3916,40.2752,40.2752,10.0688,19.2223,21.053,20.1376,18.3069,38.4445,21.053,47.598,0.9153,12.8148,0.0847
Seq_8153,56.9615,4.5208,57.8656,44.3034,38.8785,56.0573,15.3706,30.7411,25.3162,47.0158,10.8498,25.3162,35.2619,17.1789,37.0702,33.4536,45.2075,51.5366,18.083,28.0287,0.0958
Seq_8154,43.1271,0.0,17.4343,14.6816,9.176,51.3854,9.176,20.1871,11.0112,33.0335,10.0936,14.6816,18.3519,9.176,20.1871,17.4343,27.5279,34.8687,3.6704,3.6704,0.0824
Seq_8155,3.7439,8.4239,2.808,1.872,0.0,7.4879,2.808,0.936,2.808,2.808,0.936,2.808,1.872,0.0,0.936,3.7439,4.6799,1.872,0.0,1.872,0.064
Seq_8156,37.4773,9.1408,21.0239,28.3365,18.2816,30.1647,10.0549,30.1647,23.7661,24.6802,7.3126,23.7661,11.883,8.2267,15.5394,17.3675,20.1098,22.852,3.6563,15.5394,0.0859
Seq_8157,38.0648,3.6252,25.3765,18.1261,7.2504,20.845,9.9694,2.7189,4.5315,38.0648,5.4378,3.6252,20.845,2.7189,27.1891,14.5009,21.7513,17.2198,1.8126,9.9694,0.0937
Seq_8158,9.0455,0.0,9.0455,12.6637,2.7137,7.2364,9.0455,8.141,10.8546,17.1865,3.6182,2.7137,7.2364,7.2364,9.0455,13.5683,11.7592,8.141,5.4273,6.3319,0.0954
Seq_8159,33.1199,2.76,19.3199,9.2,10.12,20.2399,6.44,26.6799,9.2,18.3999,6.44,12.88,5.52,5.52,11.04,18.3999,10.12,33.1199,2.76,8.28,0.08
Seq_8160,34.4019,1.8106,25.3488,27.1594,17.2009,30.7806,10.8638,13.5797,3.6213,41.6444,7.2425,9.0531,23.5381,8.1478,37.1178,20.8222,22.6328,28.0647,5.4319,6.3372,0.0947
Seq_8161,6.2905,2.6959,14.3782,8.9864,1.7973,8.9864,1.7973,7.1891,10.7836,20.6687,5.3918,5.3918,6.2905,4.4932,10.7836,10.7836,10.7836,16.1755,2.6959,2.6959,0.1014
Seq_8162,21.5694,0.8987,13.4809,15.2783,11.6834,17.0758,1.7975,4.4936,8.0885,15.2783,2.6962,8.0885,0.8987,5.3924,7.1898,5.3924,8.0885,8.0885,2.6962,0.8987,0.1013
Seq_8163,23.4182,0.0,12.6098,17.1133,8.1063,12.6098,7.2056,4.5035,9.007,24.3189,3.6028,6.3049,3.6028,8.1063,12.6098,9.9077,8.1063,13.5105,1.8014,7.2056,0.0993
Seq_8164,30.9708,0.9109,21.8617,18.2181,18.2181,28.2381,8.1982,9.1091,23.6836,28.2381,5.4654,20.9508,16.3963,9.1091,12.7527,23.6836,17.3072,13.6636,8.1982,14.5745,0.0891
Seq_8165,30.98,0.9112,21.8682,18.2235,18.2235,28.2465,8.2006,8.2006,23.6906,28.2465,5.4671,20.9571,16.4012,9.1118,12.7565,23.6906,18.2235,13.6676,8.2006,14.5788,0.0888
Seq_8166,46.668,9.1506,19.2162,23.7915,15.556,30.1969,12.8108,22.8765,10.0656,33.8572,20.1313,9.1506,21.0463,19.2162,21.0463,16.471,20.1313,24.7066,8.2355,8.2355,0.0849
Seq_8167,31.7002,8.1515,19.9259,51.6261,17.2087,39.8517,6.34,19.9259,48.0032,28.9831,12.6801,16.303,11.7744,11.7744,16.303,19.9259,16.303,19.9259,2.7172,14.4915,0.0943
Seq_8168,72.298,11.1228,60.2484,74.1518,38.0028,31.5145,14.8304,50.9794,46.3449,94.5436,15.7573,38.0028,38.9297,61.1752,35.2221,96.3974,53.7601,47.2718,3.7076,24.0993,0.0731
Seq_8169,123.3707,11.7928,76.1996,90.7138,46.264,132.4421,35.3784,85.2709,61.6854,117.0208,43.5426,54.4283,58.0568,51.7069,90.7138,66.2211,86.1781,99.7852,11.7928,31.7498,0.0929
Seq_8170,73.4923,13.7798,56.0378,108.4011,35.8275,56.0378,24.8036,37.6648,67.9803,86.3534,11.9425,15.6171,59.7125,45.014,49.6073,96.4586,79.9228,49.6073,5.5119,24.8036,0.0813
Seq_8171,28.3486,7.3158,20.1184,30.1776,16.4605,22.8618,11.8881,23.7763,10.9737,38.4078,10.0592,11.8881,27.4341,21.0328,23.7763,21.9473,18.2894,21.9473,4.5724,8.2302,0.0855
Seq_8172,23.6174,0.9084,9.0836,20.8923,2.7251,16.3505,9.0836,7.2669,0.9084,23.6174,3.6334,6.3585,10.9003,4.5418,14.5338,18.1672,17.2589,16.3505,7.2669,5.4502,0.0916
Seq_8173,20.0553,3.6464,13.6741,23.7017,14.5857,13.6741,9.116,16.4089,29.1713,29.1713,5.4696,8.2044,14.5857,14.5857,9.116,16.4089,10.9392,21.8785,4.558,9.116,0.0884
Seq_8174,53.9674,1.7989,35.9782,20.6875,8.0951,47.6712,11.6929,14.3913,16.1902,36.8777,5.3967,3.5978,35.9782,9.894,32.3804,18.8886,28.7826,35.0788,11.6929,26.0842,0.1005
Seq_8175,20.7337,8.1132,24.3395,18.0293,18.0293,9.9161,5.4088,13.5219,11.719,18.0293,8.1132,7.2117,9.9161,9.0146,19.8322,15.3249,21.6351,22.5366,4.5073,10.8176,0.0985
Seq_8176,48.9302,0.9061,22.6529,26.2773,9.9673,25.3712,11.7795,13.5917,6.3428,44.3996,7.2489,7.2489,25.3712,5.4367,28.0896,15.404,27.1835,34.4324,4.5306,3.6245,0.0939
Seq_8177,21.6646,3.6108,23.47,16.2484,18.9565,19.8592,11.735,18.0538,19.8592,29.7888,6.3188,18.0538,19.8592,12.6377,21.6646,18.9565,23.47,20.7619,7.2215,13.5404,0.0973
Seq_8178,24.8647,1.8418,23.9438,11.9719,14.7347,9.2092,10.1301,23.0229,21.1811,26.7066,8.2882,13.8137,15.6556,14.7347,4.6046,16.5765,11.9719,14.7347,2.7627,9.2092,0.0791
Seq_8179,48.1153,0.0,34.4978,29.9586,35.4056,30.8664,11.8019,29.0508,46.2997,43.5761,12.7097,42.6683,28.1429,29.9586,29.0508,36.3135,29.9586,37.2213,13.6175,29.0508,0.0922
Seq_8180,34.4572,0.0,17.2286,18.1354,9.9745,25.3895,4.5338,16.3219,6.3474,28.1099,2.7203,19.9489,17.2286,13.6015,25.3895,20.8557,14.5083,20.8557,4.5338,13.6015,0.0932
Seq_8181,25.3884,2.7202,14.5077,19.9481,11.7875,27.2019,7.2538,18.1346,10.8808,19.0413,7.2538,9.0673,11.7875,9.0673,16.3211,18.1346,13.601,22.6683,5.4404,9.974,0.0933
Seq_8182,28.5789,3.6876,16.5942,22.1256,15.6723,26.7351,10.1409,28.5789,19.3599,32.2665,11.0628,16.5942,12.9066,9.219,12.9066,19.3599,16.5942,22.1256,0.9219,13.8285,0.0781
Seq_8183,11.0256,6.4316,15.6195,22.0511,14.7007,11.0256,9.188,27.5639,24.8075,26.6451,6.4316,21.1323,13.7819,13.7819,7.3504,17.4571,14.7007,21.1323,3.6752,4.594,0.0812
Seq_8184,45.2574,5.5417,14.7779,10.1598,4.6181,33.2503,9.2362,16.6252,5.5417,35.0976,1.8472,3.6945,10.1598,13.8543,12.0071,9.2362,19.396,14.7779,0.9236,2.7709,0.0764
Seq_8185,59.1884,3.6424,19.1224,30.0495,11.8377,29.1389,8.1953,29.1389,11.8377,46.4401,11.8377,20.9436,18.2118,20.033,26.4071,26.4071,24.5859,33.6919,0.9106,8.1953,0.0894
Seq_8186,28.1314,4.5373,9.9821,13.612,6.3522,19.0567,0.9075,17.2418,6.3522,19.0567,7.2597,5.4448,12.7045,4.5373,12.7045,9.0746,9.9821,12.7045,2.7224,2.7224,0.0925
Seq_8187,123.7501,25.8582,106.2035,181.9312,55.4105,236.4182,23.0877,69.2631,27.7053,132.9852,14.7761,26.7817,156.9964,64.6456,71.1101,259.5059,188.3957,127.4442,24.0112,45.2519,0.0765
Seq_8188,39.3664,4.5775,16.4789,25.6339,11.9015,39.3664,12.817,21.9719,17.3944,34.7889,13.7325,10.0705,16.4789,15.5634,16.4789,18.3099,19.2254,17.3944,0.9155,10.986,0.0845
Seq_8189,52.5389,3.6234,49.8213,23.5519,14.4935,36.2337,19.0227,27.1753,18.1168,57.9739,10.8701,14.4935,25.3636,17.211,47.1038,33.5162,40.7629,46.198,4.5292,13.5876,0.0942
Seq_8190,17.2062,0.9056,14.4894,14.4894,12.6783,13.5839,4.528,9.9615,8.1503,18.1118,9.0559,5.4335,8.1503,1.8112,11.7727,16.3006,11.7727,9.0559,1.8112,7.2447,0.0944
Seq_8191,14.6149,0.9134,10.0477,2.7403,5.4806,9.1343,4.5672,4.5672,13.7015,13.7015,5.4806,0.9134,6.394,0.9134,3.6537,11.8746,7.3074,10.9612,1.8269,2.7403,0.0866
Seq_8192,32.9807,1.8323,16.4903,20.1549,10.0774,21.071,8.2452,21.9871,14.6581,31.1484,10.0774,10.0774,10.9936,10.9936,18.3226,25.6516,13.7419,20.1549,1.8323,7.329,0.0839
Seq_8193,18.1786,3.6357,16.3608,22.7233,9.9983,22.7233,4.5447,14.5429,20.9054,36.3573,9.0893,14.5429,9.0893,14.5429,12.7251,21.8144,14.5429,23.6322,4.5447,10.9072,0.0911
Seq_8194,48.2677,3.6428,22.7678,24.5892,6.375,37.3391,7.2857,29.1427,19.1249,32.7856,14.5714,14.5714,22.7678,11.8392,20.9463,16.3928,22.7678,32.7856,0.9107,10.0178,0.0893
Seq_8195,39.9174,4.5361,24.4948,22.6803,13.6082,24.4948,9.9793,19.0515,12.701,31.7525,9.9793,12.701,28.1236,19.9587,23.5875,18.1443,19.0515,24.4948,11.7938,10.8866,0.0928
Seq_8196,30.7862,1.811,27.1643,25.3533,10.8657,33.5026,7.2438,27.1643,15.3931,34.4081,9.9602,5.4329,25.3533,13.5821,29.8807,18.1095,29.8807,29.8807,3.6219,11.7712,0.0945
Seq_8197,19.0646,4.5392,9.0784,13.6176,7.2627,9.0784,4.5392,9.9862,10.8941,22.696,2.7235,9.9862,14.5254,7.2627,11.8019,14.5254,13.6176,17.2489,2.7235,4.5392,0.0922
Seq_8198,4.5548,2.7329,9.1095,8.1986,5.4657,9.1095,5.4657,11.8424,10.0205,10.0205,4.5548,8.1986,10.9314,10.0205,11.8424,12.7534,15.4862,10.0205,2.7329,5.4657,0.08900000000000001
Seq_8199,4.5343,0.0,9.9754,14.5097,1.8137,6.348,5.4411,11.7891,13.6029,11.7891,3.6274,2.7206,1.8137,5.4411,6.348,7.2549,4.5343,8.1617,0.9069,8.1617,0.0931
Seq_8200,18.3004,1.83,9.1502,18.3004,6.4051,21.9604,2.7451,17.3853,14.6403,17.3853,3.6601,8.2352,6.4051,5.4901,6.4051,12.8103,9.1502,17.3853,0.0,6.4051,0.085
Seq_8201,60.8159,6.3539,26.3233,26.3233,22.6925,39.9388,10.8924,19.9694,12.7078,33.5849,5.4462,12.7078,20.8771,10.8924,30.8618,24.5079,30.8618,40.8465,7.2616,6.3539,0.0923
Seq_8202,18.2321,0.0,13.6741,13.6741,4.558,10.9393,0.9116,14.5857,10.9393,13.6741,10.0277,7.2929,9.1161,10.0277,8.2045,11.8509,10.0277,16.4089,1.8232,6.3812,0.0884
Seq_8203,15.4375,0.9081,11.8051,6.3566,6.3566,9.0809,1.8162,9.0809,7.2647,16.3456,4.5404,7.2647,8.1728,9.989,10.8971,8.1728,11.8051,8.1728,0.9081,2.7243,0.0919
Seq_8204,52.6506,1.8155,22.6942,29.0486,9.9855,28.1408,11.801,12.7088,7.2621,35.403,5.4466,8.1699,29.9564,16.3398,28.1408,10.8932,19.9709,30.8641,7.2621,8.1699,0.0922
Seq_8205,64.4255,1.8148,32.6665,44.4627,19.9628,32.6665,8.1666,19.0554,23.5925,55.3515,7.2592,20.8702,29.0369,25.4073,30.8517,28.1295,28.1295,46.2775,9.9814,15.4258,0.0926
Seq_8206,2.7213,2.7213,9.978,12.6992,9.0709,9.0709,3.6284,9.0709,9.978,10.8851,7.2567,9.978,9.978,1.8142,6.3496,7.2567,9.978,5.4425,0.9071,10.8851,0.0929
Seq_8207,8.233,8.233,13.7217,20.1252,12.8069,11.8922,5.4887,20.1252,13.7217,16.4661,6.4035,12.8069,9.1478,5.4887,7.3183,13.7217,8.233,10.9774,2.7443,7.3183,0.0852
Seq_8208,23.3465,2.6938,9.8774,13.4691,4.4897,19.7547,2.6938,9.8774,3.5918,8.9794,5.3877,0.8979,4.4897,3.5918,9.8774,8.0815,4.4897,17.9589,4.4897,1.7959,0.1021
Seq_8209,41.8439,6.3675,21.8316,20.9219,11.8254,27.2895,10.0061,17.2833,5.4579,41.8439,8.1868,9.0965,17.2833,20.9219,25.4702,20.9219,25.4702,27.2895,7.2772,11.8254,0.0904
Seq_8210,33.305,3.6005,18.0027,26.1039,16.2024,21.6033,6.301,15.3023,12.6019,21.6033,8.1012,8.1012,13.502,12.6019,18.9029,15.3023,18.0027,22.5034,10.8016,12.6019,0.0999
Seq_8211,30.1945,0.0,11.8948,13.7248,8.2349,9.1498,2.745,7.3199,3.6599,19.2147,4.5749,7.3199,9.1498,5.4899,16.4697,11.8948,17.3847,11.8948,3.6599,3.6599,0.085
Seq_8212,22.6821,9.9801,17.2384,24.4967,15.4238,30.8477,9.9801,16.3311,17.2384,19.053,10.8874,18.1457,20.8675,10.8874,21.7748,19.053,18.1457,15.4238,6.351,13.6093,0.0927
Seq_8213,61.973,0.925,15.7245,28.6741,34.2239,56.4232,7.3998,46.2485,12.9496,57.3482,14.7995,20.3494,16.6495,13.8746,23.1243,37.9238,34.2239,42.5487,16.6495,8.3247,0.075
Seq_8214,40.3251,4.689,18.7559,19.6937,11.2535,39.3873,3.7512,9.3779,17.8181,39.3873,11.2535,12.1913,31.885,22.507,10.3157,45.9519,21.5692,15.0047,1.8756,4.689,0.0622
Seq_8215,21.4741,1.7895,16.1055,15.2108,9.8423,13.4213,6.2633,3.579,0.8948,16.1055,2.6843,1.7895,8.9475,6.2633,19.6846,13.4213,10.737,16.1055,5.3685,5.3685,0.1052
Seq_8216,10.9159,2.729,13.6449,23.6511,13.6449,15.4642,4.5483,20.9221,23.6511,26.3801,7.2773,13.6449,16.3738,6.3676,14.5545,17.2835,16.3738,12.7352,1.8193,20.0125,0.0903
Seq_8217,27.2309,0.9077,23.6001,13.6155,13.6155,26.3232,7.2616,18.154,19.0617,19.0617,7.2616,15.4309,17.2463,5.4462,14.5232,11.8001,19.9694,18.154,9.077,15.4309,0.0923
Seq_8218,14.43,0.9019,9.0187,3.6075,2.7056,10.8225,5.4112,1.8037,0.9019,10.8225,0.9019,1.8037,4.5094,4.5094,10.8225,7.215,9.9206,15.3318,2.7056,1.8037,0.0981
Seq_8219,31.7797,5.448,41.7676,62.6515,36.3197,49.9396,35.4117,35.4117,34.5037,53.5715,17.2519,39.9517,37.2277,17.2519,25.4238,36.3197,25.4238,47.2156,22.6998,46.3076,0.092
Seq_8220,19.1557,5.4731,18.2435,21.8922,13.6826,23.7166,6.3852,15.507,20.0679,24.6288,6.3852,12.7705,10.0339,7.2974,9.1218,11.8583,15.507,23.7166,0.0,4.5609,0.0878
Seq_8221,35.0397,4.6105,7.3768,14.7536,24.8967,29.5071,10.1431,26.7409,1.8442,28.585,11.0652,22.1304,13.8315,7.3768,12.9094,23.9746,14.7536,20.2862,9.221,12.9094,0.0779
Seq_8222,34.1684,4.6174,7.3878,14.7755,24.9337,29.5511,10.1582,26.7807,1.8469,28.6276,11.0817,22.1633,14.7755,7.3878,12.0051,24.0103,15.699,20.3164,9.2347,12.9286,0.0765
Seq_8223,24.457,0.9058,13.5872,9.964,4.5291,14.4931,11.7756,10.8698,3.6233,14.4931,2.7174,1.8116,8.1523,5.4349,16.3047,9.0582,18.1163,15.3989,0.0,4.5291,0.0942
Seq_8224,25.7474,0.0,6.4368,7.3564,5.5173,11.0346,2.7586,9.1955,3.6782,20.2301,3.6782,3.6782,13.7932,9.1955,9.1955,11.0346,13.7932,15.6323,0.9195,4.5977,0.0805
Seq_8225,170.4871,12.6958,142.3748,243.9416,55.3176,70.734,63.4792,105.1941,162.3255,223.0841,58.945,84.3367,41.7149,138.7475,142.3748,138.7475,104.2873,98.8462,41.7149,44.4355,0.0932
Seq_8226,51.9701,0.896,28.6732,27.7771,11.6485,31.3613,10.7524,12.5445,8.0643,52.8661,8.9604,5.3762,21.5049,9.8564,41.2177,14.3366,13.4405,30.4652,4.4802,6.2723,0.10400000000000001
Seq_8227,30.9591,1.8211,22.7641,40.9753,14.569,38.2437,3.6423,46.4387,35.512,32.7803,9.1056,14.569,10.0162,3.6423,20.0324,33.6908,22.7641,40.0648,0.9106,8.1951,0.0894
Seq_8228,23.9722,0.922,17.5181,12.9081,15.6741,24.8942,6.454,10.1421,13.8301,25.8162,10.1421,8.2981,17.5181,13.8301,4.61,17.5181,12.9081,12.9081,4.61,9.2201,0.078
Seq_8229,30.0768,3.6457,13.6713,11.8484,5.4685,19.1398,4.5571,5.4685,3.6457,20.0512,0.9114,0.9114,19.1398,1.8228,16.4055,6.3799,15.4941,24.6083,0.9114,4.5571,0.0886
Seq_8230,22.673,0.9069,18.1384,26.3007,17.2315,29.0214,8.1623,19.0453,20.8592,19.0453,7.2554,13.6038,11.79,14.5107,10.883,12.6969,11.79,28.1145,0.0,10.883,0.0931
Seq_8231,72.337,7.3253,45.7829,21.0601,21.0601,64.0961,14.6505,37.542,10.0722,38.4576,15.5662,40.289,33.8794,21.0601,36.6263,57.6865,46.6986,56.7708,6.4096,35.7107,0.0843
